y_true,y_cal
104.11882366614792,106.0089650486722
112.76171055645366,113.00765546246197
118.62789474343805,119.43449314954555
123.78726314433796,124.96435824734343
128.34684207827124,129.35267868966986
132.25763153626082,132.4894377010757
134.7242104971252,134.41350979417606
136.31984209044802,135.27753946983762
137.10199998204592,135.28491872114915
137.2,134.63442816619275
136.85368419209507,133.4933455777451
136.06305260099435,131.9962986347741
134.4987368177985,130.25570364843517
132.7080262932533,128.3713495023152
130.8675789385551,126.43274678902434
129.69434210115824,124.51235335679023
127.96184210626893,122.6495684095357
125.89573685272896,120.82548414173941
123.5492631779352,118.92854697267744
122.20139475157072,116.71426511129488
120.8642105522318,113.77220118935286
119.29989476903596,109.53355622233815
117.73557898584012,103.37118477300415
116.60563158477613,94.82020319721482
115.82347366706107,83.84767173745126
115.04131577546315,70.99856939312953
114.25915788386523,57.2921447949098
113.47699999226731,43.921285629758366
112.69484210066939,31.924643487294784
111.91268420907146,21.97126526123348
111.28526315873677,14.301960833714334
