y_true,y_cal
82.30000000000001,82.92818059401819
86.7573407202216,85.65438871313222
89.28725761772853,87.92115242430656
91.04875346260387,89.7530378390754
92.43518005540166,91.18422607551985
93.33296398891967,92.25560747922017
94.04321329639889,93.0121032192975
94.79667590027701,93.50038902557984
94.87617728531856,93.7671305505653
95.0,93.85777369989205
95.2,93.81587423009113
95.2,93.68290586204336
95.2,93.49845922435712
95.2,93.30073561684767
95.2,93.12724713352384
95.2,93.01565345314852
95.2,93.00469058802537
95.37174515235459,93.13517396912874
95.8,93.45108491063915
95.8,94.00077496761548
