y_true,y_cal
39.18631578947368,40.5105223200806
39.68000000000001,40.56136730839103
39.68000000000001,40.438337359452014
39.58105263157895,40.20176610589535
39.52,39.90275006871461
39.33578947368421,39.58035302703347
39.13315789473684,39.26127271322204
38.821052631578944,38.961265788520414
38.41578947368421,38.68747894801631
38.36526315789474,38.44098968373542
38.16263157894738,38.21912538118685
37.96000000000001,38.01736518213151
37.59473684210527,37.830784148535805
37.28000000000001,37.65507929347084
37.1921052631579,37.48724711338495
36.98947368421054,37.32598582442436
36.96000000000001,37.17188792283938
36.96000000000001,37.02747792744447
36.96000000000001,36.89713943691071
36.96000000000001,36.786965668167866
