strain,stress
0.003407155,34.2
0.005110733,39.24
0.005110733,37.44
0.005110733,35.64
0.00681431,46.08
0.00681431,44.64
0.00681431,43.2
0.00681431,41.76
0.011925043,47.52
0.04088586,49.68
0.073253833,49.68
0.105621806,49.68
0.137989779,50.04
0.170357751,49.68
0.202725724,49.68
0.235093697,49.68
0.26746167,49.68
0.299829642,49.68
0.332197615,49.32
0.364565588,48.96
0.39693356,48.96
0.429301533,48.24
0.461669506,47.88
0.494037479,47.52
0.526405451,47.16
0.558773424,46.8
0.591141397,46.44
0.62350937,46.44
0.655877342,46.08
0.688245315,46.08
0.720613288,46.08
0.752981261,46.44
0.785349233,46.8
