strain,stress
0.024221453,95.04
0.029411765,99
0.038062284,109.8
0.044982699,114.12
0.065743945,121.68
0.098615917,127.8
0.131487889,128.52
0.164359862,129.96
0.197231834,129.96
0.230103806,129.96
0.262975779,129.24
0.295847751,129.6
0.328719723,128.16
0.361591696,127.8
0.394463668,127.44
0.42733564,126.72
0.460207612,125.64
0.493079585,124.56
0.525951557,123.48
0.558823529,122.76
0.591695502,122.04
0.624567474,121.32
0.657439446,119.88
0.690311419,119.16
0.723183391,118.8
0.756055363,117.72
0.788927336,116.64
