strain,stress
0.014265335,86.4
0.019971469,95.04
0.022824536,99.72
0.027104137,104.04
0.032810271,110.52
0.042796006,117.72
0.05278174,121.32
0.074179743,127.44
0.10128388,132.48
0.128388017,136.08
0.155492154,139.32
0.182596291,141.48
0.209700428,142.92
0.236804565,145.08
0.263908702,146.52
0.291012839,147.6
0.318116976,148.68
0.345221113,149.76
0.37232525,150.84
0.399429387,151.2
0.426533524,151.92
0.45363766,151.2
0.480741797,151.92
0.507845934,150.84
0.534950071,150.12
0.562054208,149.04
0.589158345,148.32
0.616262482,147.6
0.643366619,146.88
0.670470756,146.52
0.697574893,145.44
0.72467903,145.8
0.751783167,145.08
0.778887304,145.44
0.805991441,144.36
