strain,stress
0.001730104,33.84
0.001730104,28.44
0.003460208,35.28
0.005190311,42.12
0.010380623,48.96
0.039792388,52.56
0.07266436,52.56
0.105536332,52.56
0.138408304,52.92
0.171280277,52.56
0.204152249,52.56
0.237024221,52.2
0.269896194,52.2
0.302768166,51.84
0.335640138,51.48
0.368512111,51.48
0.401384083,51.12
0.434256055,51.12
0.467128028,50.76
0.5,50.04
0.532871972,49.68
0.565743945,49.32
0.598615917,48.96
0.631487889,48.96
0.664359862,48.96
0.697231834,48.96
0.730103806,48.6
0.762975779,48.6
0.795847751,48.6
