strain,stress
0.008650519,83.88
0.008650519,73.08
0.010380623,77.04
0.010380623,74.88
0.012110727,85.32
0.012110727,78.84
0.015570934,87.84
0.019031142,90.36
0.029411765,93.6
0.062283737,97.56
0.095155709,100.08
0.128027682,101.52
0.160899654,103.32
0.193771626,104.04
0.226643599,105.48
0.259515571,105.84
0.292387543,106.56
0.325259516,106.92
0.358131488,106.56
0.39100346,105.84
0.423875433,105.12
0.456747405,104.04
0.489619377,102.96
0.522491349,101.88
0.555363322,101.16
0.588235294,100.8
0.621107266,100.44
0.653979239,100.08
0.686851211,99.72
0.719723183,99.36
0.752595156,99
0.785467128,98.64
