strain,stress
0.001785714,14.4
0.001785714,8.28
0.001785714,3.24
0.005357143,19.08
0.010714286,22.68
0.044642857,24.12
0.078571429,24.12
0.1125,24.12
0.146428571,23.76
0.180357143,23.76
0.214285714,23.76
0.248214286,23.76
0.282142857,23.4
0.316071429,23.4
0.35,23.4
0.383928571,23.4
0.417857143,23.4
0.451785714,23.4
0.485714286,23.4
0.519642857,23.04
0.553571429,22.68
0.5875,22.68
0.621428571,22.68
0.655357143,22.68
0.689285714,22.32
0.723214286,21.96
0.757142857,21.6
0.778571429,21.6
0.796428571,21.6
0.814285714,21.6
0.832142857,21.24
