strain,stress
0.001785714,58.68
0.001785714,56.52
0.001785714,54.36
0.003571429,59.76
0.008928571,71.64
0.039285714,76.68
0.073214286,80.28
0.107142857,81.36
0.141071429,81.72
0.175,81.36
0.208928571,81.36
0.242857143,81.36
0.276785714,80.64
0.310714286,81.36
0.344642857,80.28
0.378571429,81
0.4125,79.92
0.446428571,79.56
0.480357143,79.2
0.514285714,78.84
0.548214286,78.48
0.582142857,78.12
0.616071429,77.76
0.65,77.4
0.683928571,77.04
0.717857143,76.68
0.751785714,76.68
0.785714286,76.68
0.819642857,76.68
