strain,stress
0.008559201,70.56
0.009985735,70.92
0.011412268,65.52
0.015691869,76.32
0.018544936,83.16
0.032810271,88.56
0.055634807,94.32
0.082738944,96.84
0.109843081,100.44
0.136947218,102.24
0.164051355,102.6
0.191155492,104.04
0.218259629,105.48
0.245363766,105.84
0.272467903,105.84
0.29957204,106.56
0.326676177,106.92
0.353780314,106.92
0.380884451,107.64
0.407988588,107.64
0.435092725,106.56
0.462196862,106.56
0.489300999,106.92
0.516405136,106.92
0.543509272,106.92
0.570613409,106.92
0.597717546,106.56
0.624821683,106.56
0.65192582,106.56
0.679029957,106.56
0.706134094,106.56
0.733238231,106.56
0.760342368,106.56
0.787446505,105.84
