strain,stress
0.004279601,25.92
0.004279601,20.16
0.004279601,14.4
0.007132668,39.96
0.007132668,35.64
0.007132668,32.4
0.008559201,46.08
0.008559201,41.76
0.014265335,52.92
0.018544936,54.72
0.019971469,56.16
0.021398003,57.24
0.022824536,58.68
0.04850214,63
0.075606277,63.36
0.102710414,63.36
0.129814551,64.8
0.156918688,65.52
0.184022825,64.44
0.211126961,63.72
0.238231098,64.44
0.265335235,63.72
0.292439372,62.64
0.319543509,61.92
0.346647646,61.92
0.373751783,61.92
0.40085592,61.92
0.427960057,61.2
0.455064194,60.48
0.482168331,59.4
0.509272468,58.68
0.536376605,59.4
0.563480742,59.4
0.590584879,59.4
0.617689016,58.32
0.644793153,58.32
0.67189729,58.32
0.699001427,58.32
0.726105563,58.32
0.7532097,57.6
0.780313837,57.6
