strain,stress
0.001703578,19.08
0.001703578,16.2
0.001703578,13.32
0.001703578,9
0.003407155,21.96
0.005110733,25.56
0.005110733,22.68
0.00681431,29.16
0.010221465,32.4
0.042589438,34.2
0.074957411,34.2
0.107325383,34.2
0.139693356,34.2
0.172061329,33.84
0.204429302,34.2
0.236797274,34.2
0.269165247,33.84
0.30153322,33.84
0.333901193,33.84
0.366269165,33.84
0.398637138,33.84
0.431005111,33.84
0.463373083,33.48
0.495741056,33.12
0.528109029,32.04
0.560477002,31.32
0.592844974,31.32
0.625212947,31.32
0.65758092,30.96
0.689948893,30.6
0.722316865,30.6
0.754684838,30.6
0.787052811,30.6
