strain,stress
0.04850214,123.84
0.055634807,128.52
0.065620542,135
0.084165478,141.48
0.106990014,147.96
0.131241084,152.28
0.158345221,155.88
0.185449358,159.12
0.212553495,161.28
0.239657632,161.28
0.266761769,161.28
0.293865906,161.28
0.320970043,161.28
0.34807418,162.36
0.375178317,162.36
0.402282454,162.72
0.429386591,162.36
0.456490728,162.36
0.483594864,160.56
0.510699001,159.12
0.537803138,158.76
0.564907275,158.04
0.592011412,157.32
0.619115549,157.32
0.646219686,156.24
0.673323823,155.16
0.70042796,153
0.727532097,151.56
0.754636234,150.12
0.781740371,149.76
