strain,stress
0.005110733,54.36
0.005110733,51.12
0.005110733,47.88
0.00681431,57.24
0.015332198,64.8
0.04770017,69.48
0.080068143,70.92
0.112436116,71.64
0.144804089,73.08
0.177172061,74.16
0.209540034,74.88
0.241908007,75.6
0.27427598,76.32
0.306643952,76.68
0.339011925,76.68
0.371379898,76.68
0.403747871,76.68
0.436115843,75.96
0.468483816,75.24
0.500851789,74.52
0.533219761,73.8
0.565587734,73.08
0.597955707,72.72
0.63032368,72
0.662691652,71.64
0.695059625,70.92
0.727427598,70.56
0.759795571,69.84
0.792163543,69.48
