y_true,y_cal,y_pred
82.05562516371914,89.7132578399003,83.49777
87.16736841273948,98.47762739131142,89.73249
87.97855263217846,101.26819895559493,92.47836
87.49894737033948,100.02302659652236,92.17695
85.01802630307994,97.08072609688544,89.77502
82.47789475091052,93.91151035643078,86.71466
79.66065787615214,91.07633078999388,83.84201
76.9026315869408,88.64848511074312,81.26906
75.16184210566283,86.52751506300633,78.94124
72.1705263273,84.58665603393823,76.81546
69.64342104319934,82.72868065650384,74.89518
68.24842105774738,80.90369604261957,73.18747
66.66749998765016,79.11302738427271,71.69154
65.88,77.40774832435767,70.41589
65.44657894696874,75.88385846754743,69.36865
65.16,74.67425814305696,68.560646
64.44,73.93808495470499,68.01053
64.44,73.84859526440763,67.74939
63.75214284335013,74.57991999783063,67.82146
63.36,76.2901656569138,68.2835
