y_true,y_cal,y_pred
132.2572220142558,129.26533732084408,145.20966
158.1002192639336,142.86345686977097,152.30542
177.94843505893826,153.2518540235336,154.42233
190.06803331048735,160.22310322486732,157.21652
194.15896121642493,163.95184266497415,160.09785
191.5446260436192,164.89614978456254,162.25638
184.99400280920452,163.66217951359087,163.08112
177.41567873989456,160.8751562245317,162.3554
169.83735461258382,157.09059692534993,160.18478
162.25903040929038,152.75636990487726,156.90886
155.587216042207,148.21468489988052,153.00717
147.87180055304165,143.72465859917205,148.86107
141.73603880090698,139.48943584263017,144.70001
136.68382275470032,135.6794482897829,140.69542
132.91720222234483,132.4496560238006,136.97884
131.23313017809917,129.9519633178776,133.65959
130.29452908134846,128.34510466313696,130.8342
129.45249307364736,127.8042663035056,128.59204
128.61045706594624,128.53232261368305,127.02081
127.76842105824512,130.7742081496151,126.21207
