y_true,y_cal,y_pred
78.5831578476676,70.40721280760457,71.50134
77.89606645433096,73.37288172184421,74.83518
74.6999445841277,71.84533368171445,75.438095
71.05861496340341,68.38868498210847,73.13652
67.1956786922776,64.84530892778626,69.61982
64.20875346771336,61.935459363050505,66.20271
61.85795012198862,59.75450232440045,63.65738
60.21673129574574,58.17198843334713,61.927013
58.88775623475142,57.00891086958887,60.711056
57.43357341081499,56.10228785877211,59.75728
56.60653740720965,55.32706465151467,58.92605
55.62592797054498,54.60271597498372,58.150185
55.2479778361353,53.89346020250915,57.402893
54.64709141534874,53.20482678842656,56.692047
54.4,52.577798477646034,56.039383
54.21296398527249,52.08165154677666,55.474228
53.76,51.80666732569242,55.032864
53.76,51.85761751244176,54.76038
53.76,52.34818656032327,54.710297
53.76,53.395185975161525,54.943344
