y_true,y_cal,y_pred
48.0801316088028,51.78542515703652,47.871845
48.13815789681513,52.49125066183154,47.621124
46.994210528713815,51.12936523975032,47.236084
45.07578948135789,49.33589809020205,45.98692
43.25802630307994,47.85476676374834,44.579754
42.03947368772763,46.84659121344147,43.551235
41.76,46.24440559624479,42.940754
40.94052631738816,45.91933646074755,42.605354
40.24184210566283,45.74164217718042,42.41781
39.6213157909125,45.602840425016296,42.289368
39.04342104319935,45.424580434644106,42.1719
38.30210526443684,45.16218666293442,42.038334
38.16,44.80488880613341,41.876274
38.16,44.37332862299888,41.69364
37.94328947348437,43.91499879318516,41.509575
38.13631578851447,43.49863269911575,41.351204
38.52,43.20875296766871,41.25275
38.52,43.14146859317306,41.256985
38.52,43.40222298949256,41.41408
38.52,44.10561347757928,41.779903
