y_true,y_cal,y_pred
103.71999995411112,95.31286515130556,100.864944
108.15867039164512,103.04893109534966,101.60293
108.30991689482316,104.60336065884836,101.2111
107.09806094131214,101.2217409218424,99.35027
104.26515237191194,95.741794646995,96.397835
101.30903050904608,90.2963363630179,92.88528
96.33828250543286,85.64614621519989,89.097916
92.75036009759091,81.82104126913282,85.40529
90.27235457215104,78.65422880197518,82.14483
87.43335180943112,75.98909690957149,79.45773
85.70991691966526,73.72702744687568,77.351074
84.69717451093454,71.8224576378323,75.74765
84.48,70.26471794654732,74.521164
84.16,69.05880916538663,73.54795
84.16,68.20788467684424,72.74402
84.16,67.69699184243694,72.07902
84.16,67.47654045415914,71.56646
84.16,67.44392346701257,71.25106
84.16,67.42275375432206,71.197685
84.16,67.1418853057794,71.484276
