y_true,y_cal
47.40968650368386,66.44723759764766
48.930289768839714,67.02876158806379
46.34443113189336,64.56071504957134
42.33997009739547,60.754872874209134
38.71234998859649,56.477391249598796
35.65334645259358,52.24175640078843
33.309921456466775,48.34925372696799
31.78665462280702,44.953502069180765
31.410169973684212,42.108299236836146
31.91144897939486,39.80528220603453
32.99689769605263,38.00145983402228
34.36338039539437,36.63784426285795
35.66907807226979,35.65139013473394
36.31173054604167,34.98245440878124
36.22870130196984,34.579428256618606
35.7725280672994,34.40146892128785
35.177188721407795,34.41959070965212
34.61381933307999,34.61579516852499
34.03505685482103,34.979246084943014
33.33400764722222,35.49719584781907
