y_true,y_cal
183.50301076178178,188.48494189927476
211.9370994382837,208.4112660908615
217.8104204027695,219.50427251774565
207.81122363490306,221.29430346155277
194.67057695548053,215.09944597439411
180.2612430860867,203.55777339009185
166.21195564312887,189.64950884942266
154.16059939442562,175.76561642905975
144.13005736149583,163.2992852436676
136.091822744935,152.74458652685794
129.9886121173162,144.00169044015675
125.55228122691568,136.6646723367507
121.42703215580389,130.22913139970407
117.26239622248679,124.23656585844104
112.97561367356532,118.38055474492201
108.71956733233795,112.5830967535968
104.53279441290233,107.03655618923966
100.11429446419918,102.2085133476063
95.46675196900107,98.8205856318203
90.7524368178223,97.8199859210755
