y_true,y_pred,y_cal
201.89839,221.19617,231.9535685724884
208.89392,222.74101,236.84903827491243
212.94537,223.35979,238.95002570982507
210.6771,221.37643,238.57085114536423
205.29962,217.33829,236.23688398062905
199.27623,212.16318,232.51876644671583
193.54706,206.66092,227.95137712269016
188.43268,201.39415,222.9983535956988
184.0174,196.61784,218.03751729070547
179.92296,192.33273,213.35508721656123
175.94806,188.46399,209.14401443834356
172.39374,184.9021,205.50543654321405
169.33292,181.54672,202.4536080796802
166.54424,178.36911,199.9247731608566
163.90742,175.37335,197.79007302860165
161.40096,172.59152,195.87217971757676
159.04572,170.08719,193.9650405010383
156.83359,167.95624,191.8558041473415
154.79128,166.32487,189.34754972730804
153.44162,165.34557,186.2808594410325
