y_true,y_pred,y_cal
110.567696,104.779076,85.71755120344298
111.14492,100.64758,87.01174955049174
112.172874,101.178375,88.03512221941607
112.8434,102.176796,88.40715109649356
112.8766,102.6634,88.05085680163256
112.58406,102.97193,87.0903797900915
112.24172,103.31032,85.74612546628352
111.8459,103.64237,84.25195868228816
111.37286,103.84435,82.80130305458141
110.89855,103.79214,81.518280213255
110.45467,103.42652,80.4471376951975
110.03072,102.733864,79.5540381857792
109.59754,101.738304,78.73741259453278
109.09087,100.5161,77.84549855523585
108.53315,99.16303,76.70153733653648
108.070724,97.78308,75.13755981185636
107.80364,96.484184,73.03637514942069
107.36047,95.37727,70.37879502224754
106.88342,94.574524,67.29107319178841
106.63273,94.1884,64.08936363270652
