y_true,y_pred,y_cal
54.500126,59.501392,63.6204417934439
54.06739,57.872906,63.12494479136424
53.826653,57.586464,62.72340481496256
53.760536,57.372353,62.15003142252894
53.73899,57.253506,61.30514829097663
53.80728,57.215107,60.20694906297229
53.95984,57.165028,58.94038490467069
54.174274,57.016632,57.61227569790286
54.492634,56.7164,56.31864152002467
54.856358,56.233418,55.12529096069319
55.047646,55.568203,54.05938308552031
54.945957,54.736187,53.1086169770316
54.721558,53.76448,52.22520739708261
54.429962,52.700928,51.3329696948242
54.009464,51.600388,50.336956577796016
53.45635,50.520065,49.13574604300426
52.737545,49.518135,47.63650815124348
51.964157,48.655018,45.77241642001603
51.185207,47.992653,43.521046370458976
50.56402,47.593525,40.92156510453348
