y_true,y_pred,y_cal
99.889824,102.54302,100.81143700233798
99.159134,101.328285,101.41882406200077
98.25148,101.14225,101.3727396668852
96.91117,99.33114,100.30439648709482
94.633865,96.521164,98.19137830123972
91.65923,93.34418,95.2344008835496
88.632645,90.10151,91.7371098784226
85.79242,86.88743,88.01484326043679
83.04766,83.70544,84.33695260669269
80.21089,80.53134,80.89721923289696
77.18345,77.36719,77.80486219015647
74.17648,74.22798,75.08914440223579
71.38292,71.13924,72.71173675824909
68.69415,68.14923,70.58272016439022
65.746864,65.3093,68.57814834225005
62.422188,62.66915,66.55880252997987
59.059273,60.276768,64.3905906229247
55.933994,58.18038,61.96684324413235
53.242092,56.428497,59.231820189076615
51.5168,55.069588,56.20368113031317
