y_true,y_pred,y_cal
159.89699,144.31802,131.91788060782395
163.28513,155.07065,134.9614507713406
166.30919,161.20445,136.77942014917772
166.35625,162.8619,137.0012172360411
164.07477,161.12267,135.76159271213965
161.0952,157.66849,133.44023364344088
158.24248,153.98225,130.48073290406265
155.5943,150.74706,127.29650669705292
153.14453,148.04538,124.2238685257892
150.95258,145.71489,121.4939479942498
148.89688,143.59811,119.21659949628634
146.86102,141.57895,117.37825682367442
144.98572,139.59398,115.85495999769115
143.29254,137.65854,114.44017801417888
141.70242,135.82169,112.88758206059372
140.13075,134.1496,110.96951072045744
138.55896,132.7202,108.55002667171172
137.13162,131.62106,105.66730855354956
135.8709,130.94785,102.61695335037676
134.9549,130.80505,100.0298672176807
