y_true,y_pred,y_cal
139.10674,150.30269,156.70696502448178
138.34726,150.34393,160.15163986226102
137.39578,150.62392,161.8217518885378
136.44298,148.81451,161.54969503791557
135.16344,145.46918,159.56252349251747
133.02495,141.50052,156.27637200445918
129.80377,137.40582,152.15714917917813
125.8815,133.35791,147.64042965263982
121.66281,129.37128,143.08931749223683
117.07653,125.406944,138.7741968516403
112.42085,121.46091,134.86588442007172
108.06819,117.54474,131.43830517108057
104.0575,113.684006,128.4785149693675
100.29223,109.94206,125.9022668374415
96.637924,106.38899,123.57359330041426
93.107376,103.09539,121.3273863766006
89.7763,100.13274,118.99439926244156
86.660965,97.57476,116.42807989264344
83.75925,95.49743,113.53203723366686
81.75122,93.9787,110.2858653579996
