y_true,y_pred,y_cal
324.6497,301.16907,295.821240588984
325.71704,305.13483,309.46959247181263
324.5135,305.1848,317.4265170886631
320.09576,302.9576,320.1662453161199
313.8947,298.36566,318.467983659638
307.23236,292.0603,313.2640288155619
300.5764,284.87198,305.50761961331267
294.12836,277.48645,296.07749013059765
288.04614,270.33954,285.72302966306654
282.34622,263.58875,275.0445695713344
276.93274,257.2751,264.4987248937278
271.83368,251.35022,254.41814849932348
267.19458,245.73734,245.0368958992839
262.90695,240.42479,236.51529458638151
258.78946,235.42075,228.96070786135297
254.93831,230.75879,222.44236023849575
251.46867,226.51562,216.99929067732063
248.39432,222.82047,212.6405057582949
245.7356,219.85226,209.33546249767969
243.9522,217.82729,206.9908643642642
