y_true,y_cal
93.14421055578705,85.90196617865212
96.95810527024972,90.00375636112813
99.93421052290087,93.31285558975284
101.88960525189567,95.6905756998376
102.48,97.14893354749154
102.48,97.83410035238046
102.48,97.95306595796532
102.15376316642504,97.69333769479314
101.60536842926716,97.18116719630267
100.8232105078752,96.48330371093695
99.66157892308972,95.6307802455885
98.69889472379523,94.64415774376853
97.9167368321973,93.55056868177947
97.13457894059938,92.3908325263463
96.61621052450073,91.21809463308327
96.03539473610532,90.08989820694192
94.86215789870845,89.05491280132567
93.68892106131158,88.13439320307717
92.66378948260979,87.29723084975885
91.88163159101188,86.42707448449005
90.72921054912094,85.28292666968424
89.55597371172405,83.46608808591029
88.41515791374815,80.43101584599069
87.63299999235619,75.60105412582163
86.85084209035912,68.61418371989788
85.9830262981418,59.588685300686954
84.80978946074492,49.19752142696457
83.94436841556536,38.464211270736996
83.16221052396745,28.420185141111862
82.38005263236951,19.825144849019
81.59789474077161,13.048662959883846
