y_true,y_cal
78.5831578476676,73.06761962440893
78.93578947650346,74.18809738453972
78.1052631291302,74.26221394427931
76.73894734684765,73.42773556298087
75.18807015865929,72.00890059864962
73.59403507932964,70.36209430113082
72.0,68.73760135625126
69.95052632657618,67.24473475598927
68.17192984134073,65.89237403307332
66.62105265315235,64.6439165160193
65.2547368708698,63.45671868623434
63.888421046993074,62.303054030162606
62.69473682118559,61.17797733952736
61.78385963299723,60.09926063610946
61.094736833606646,59.10277038447651
60.282105256620504,58.23523636327961
59.44561403421607,57.54533501889783
58.99017544012189,57.07305693161823
58.18947369205541,56.836214361327315
57.51964912596676,56.811606942448904
57.29192982891967,56.90719575124896
56.84842106374516,56.92263038736816
56.39298246006279,56.504931019000296
55.93754385071468,55.135497670584826
55.4821052566205,52.22872552093219
55.36,47.40004906407459
55.1368421026482,40.77160975322428
54.453684211506925,33.025820755835646
54.644912283234994,25.127299607411775
54.4171929773488,17.94997394368025
54.4,12.04427697046614
