y_true,y_pred,y_cal
49.683067,49.754658,51.24470174697281
49.705097,49.872,51.39883281042888
49.776855,50.295403,51.449726897016056
49.83694,50.52803,51.460568770099776
49.785656,50.667297,51.46304722618631
49.71114,50.780277,51.468650945582304
49.6837,50.879246,51.47736723420646
49.671803,50.96142,51.48342842441023
49.624123,51.013275,51.47873650250448
49.48356,51.00763,51.45473146061879
49.25537,50.926273,51.40331280266561
49.02099,50.757057,51.31722467636099
48.75524,50.4982,51.190150360728616
48.374714,50.170612,51.01664277696828
47.978653,49.807514,50.79193876851778
47.632687,49.450405,50.511660118040886
47.30803,49.147575,50.17139043702041
46.9927,48.954628,49.76613287235463
46.71447,48.933243,49.28969819903667
46.542107,49.149315,48.73414473376094
