y_true,y_pred,y_cal
24.118767,23.815018,23.163988109832584
24.104416,23.201363,22.941279935514903
24.036423,23.193092,22.823270333883663
23.908768,23.214981,22.78333599722892
23.805435,23.302376,22.795857251784422
23.762993,23.442116,22.838695697082112
23.728401,23.608627,22.89379859163304
23.634575,23.774742,22.947005932537987
23.49923,23.912148,22.98754014719254
23.420006,23.993134,23.00738933621396
23.401756,24.000916,23.00068043394074
23.400063,23.927628,22.96309080960481
23.399963,23.774765,22.891325916042565
23.398628,23.55671,22.782679846142216
23.38153,23.296402,22.63468875810055
23.29395,23.022255,22.444882331016025
23.09689,22.766476,22.21063584482686
22.87445,22.566113,21.929125777500253
22.735897,22.46193,21.59739515818969
22.689167,22.496632,21.212540145128155
