y_true,y_pred,y_cal
123.52875,117.52606,113.90675831065607
127.7016,122.34152,118.71762971336392
132.68767,126.80377,122.6378963201518
136.67946,130.58934,125.75895893981428
139.69835,133.54176,128.17672927522423
142.02274,135.93199,129.98215079211462
143.97862,137.89003,131.2570211193905
145.6973,139.47981,132.07359810604848
147.1325,140.78513,132.49634682777875
148.36223,141.8236,132.58451568283698
149.48912,142.5861,132.39467849801332
150.45195,143.04735,131.98276393535124
151.13884,143.19727,131.4053611002362
151.48215,143.08994,130.72025404536112
151.49341,142.81145,129.98622669457257
151.2749,142.46992,129.26221541748367
150.67204,142.19196,128.60587957945845
149.79994,142.11943,128.0716140052382
148.93971,142.40604,127.70794274882611
148.3776,143.21504,127.55411548759122
