strain,stress
0.0013840830449827334,27.159999999999993
0.0062283737024221774,29.959999999999994
0.017301038062283763,33.60000000000001
0.03252595155709345,36.68
0.047750865051903145,38.35999999999999
0.06297577854671282,38.92
0.07820069204152251,39.2
0.09342560553633221,39.2
0.10865051903114191,38.92
0.12387543252595158,38.35999999999999
0.1391003460207613,37.52
0.154325259515571,36.68
0.16955017301038067,35.839999999999996
0.18477508650519037,35.28
0.20000000000000004,34.44
0.21522491349480974,33.60000000000001
0.23044982698961944,33.32000000000001
0.2456747404844291,32.760000000000005
0.26089965397923875,31.919999999999995
0.27612456747404845,31.919999999999995
0.2913494809688581,31.63999999999999
0.3065743944636678,31.08000000000001
0.3217993079584775,31.08000000000001
0.3370242214532872,30.24
0.35224913494809684,30.24
0.36747404844290654,30.24
0.3826989619377163,30.24
0.39792387543252594,29.959999999999994
0.41314878892733564,29.959999999999994
0.4283737024221453,29.959999999999994
0.443598615916955,29.959999999999994
0.45882352941176463,30.24
0.4740484429065744,30.240000000000045
0.4892733564013841,30.240000000000045
0.5044982698961937,30.240000000000045
0.5197231833910034,30.240000000000045
0.5349480968858131,30.240000000000045
0.5501730103806228,30.240000000000045
0.5653979238754325,30.240000000000045
0.5806228373702422,30.240000000000045
