y_true,y_pred,y_cal
53.326687,50.22795,51.410379252102025
53.326405,50.729145,50.99184815490307
52.832947,51.258614,50.198677326990925
51.753,50.18064,48.78864173457512
50.408264,49.038017,47.12755582898696
49.042397,47.762695,45.61568984241757
47.80918,46.514492,44.39394751205419
46.81348,45.417637,43.4305718701928
46.010757,44.535652,42.64912533058876
45.32883,43.87513,41.989729955137605
44.80778,43.415386,41.42474992083451
44.553776,43.11833,40.95537998890496
44.421585,42.945934,40.601905772510406
44.237175,42.87514,40.39237883015852
44.05876,42.886913,40.35111476173705
43.97728,42.962467,40.48698542325138
43.96128,43.087666,40.78072857010292
43.960033,43.26355,41.17032271319162
43.96,43.512955,41.53425954057584
43.96,43.88136,41.67495233844812
