y_true,y_pred,y_cal
45.417435,40.50422,43.21690969381085
45.303185,39.089653,41.69916427025253
44.83484,38.096733,40.00762319121091
43.960457,38.356613,38.29147132444744
42.895317,38.93685,36.81255253771226
41.926052,38.981056,35.693588777160684
41.118,38.3713,34.90996153103679
40.372467,37.530212,34.37536597463521
39.670372,36.72957,34.002755223048815
39.05868,36.069237,33.72980350347283
38.60926,35.569622,33.52420752276342
38.266987,35.213253,33.379834177551004
37.96353,34.97627,33.30911567996473
37.74946,34.849434,33.33406172995699
37.606728,34.832054,33.47678815139202
37.536476,34.92362,33.74961391454494
37.52128,35.118927,34.144186275566405
37.52004,35.41208,34.618827101484705
37.52,35.803944,35.08370880835324
37.52,36.309937,35.38515499775057
