y_true,y_pred,y_cal
89.621635,89.63904,92.36372054861197
99.086075,99.21895,102.13099845808244
112.7067,111.214165,112.7420948687273
124.92222,123.33836,122.587481041103
132.75536,130.94273,129.63115521093695
135.68663,133.24417,132.76006024220655
134.51852,132.01427,132.65616112230583
130.70921,129.15352,130.80431370860836
125.77345,125.60939,128.2872851490812
120.78614,121.879295,125.60741566079108
116.21122,118.26549,122.95236212797558
112.17814,114.89787,120.4011479356944
108.73105,111.820435,118.00982337367142
105.78061,109.0703,115.8306746502819
103.196335,106.669876,113.90550882735012
100.95068,104.63258,112.2510626327478
99.050156,102.97503,110.84244386455512
97.44429,101.72787,109.59577065859492
96.17791,100.93978,108.35019581260288
95.450356,100.67755,106.85068946761476
