y_true,y_pred,y_cal
61.100616,55.318913,52.45181537545463
61.37919,56.754276,53.780136390584126
61.4317,57.550842,54.8176873360584
61.03133,58.21348,55.1087119271407
60.312347,58.24871,54.831492321971176
59.510345,57.761776,54.37519186632905
58.62151,57.02376,53.94329766637244
57.671143,56.274956,53.54898302172449
56.797596,55.657845,53.13874775391497
56.036465,55.190414,52.67259297373477
55.44582,54.82022,52.15064666055703
55.09247,54.47513,51.61047288552034
54.85093,54.10614,51.11240594380239
54.711792,53.712555,50.72157408376519
54.781147,53.32668,50.49010429349715
54.993214,53.000267,50.44007714525482
55.138542,52.791977,50.54619573524748
55.261787,52.75773,50.71684280926488
55.61438,52.943874,50.77377345299438
56.092102,53.38885,50.43497065340232
