y_true,y_pred,y_cal
61.007156,56.29113,56.12025335783693
61.2515,56.54186,57.24314374944532
61.061523,57.670155,58.02299059678727
60.24459,58.640877,57.796615127533485
59.04697,58.63788,56.78669965184561
57.69317,57.907066,55.56326487303866
56.39958,56.609035,54.4473979089468
55.296017,55.25408,53.49193213371025
54.368362,54.097958,52.64934316869856
53.58989,53.179092,51.87319072635905
52.935623,52.46395,51.14984831218168
52.44283,51.89416,50.497815759376216
52.100544,51.418407,49.955908621960624
51.839317,51.014957,49.56874284634662
51.59908,50.679924,49.37214623095102
51.381584,50.42056,49.378679557093946
51.298798,50.253067,49.562315008738665
51.41029,50.20457,49.84113727677685
51.631683,50.313633,50.05810894761819
51.764652,50.630054,49.963227972653975
