y_true,y_pred,y_cal
69.719986,66.41054,64.87766633322146
70.491165,67.42267,68.064462953243
71.01776,70.33174,71.08967598335781
70.662186,70.44563,72.50107782551261
69.693924,69.82019,72.02565758453267
68.53309,68.46354,70.54776363324562
67.21044,66.68557,68.88311008231133
65.76254,65.00462,67.334526112089
64.36045,63.692757,65.9253688286652
63.08872,62.77699,64.6163827500544
62.023064,62.154648,63.38836818994023
61.316887,61.693943,62.25576294294861
60.85467,61.28755,61.2567898606581
60.46032,60.873405,60.43790566037684
60.249756,60.42495,59.83784534503258
60.207253,59.94927,59.47211587282595
60.24404,59.48239,59.31716189710665
60.428856,59.083176,59.29304074644145
60.748146,58.824986,59.24434007553828
60.958138,58.789032,58.92185525271391
