y_true,y_pred,y_cal
81.97972,80.79466,79.71543260783892
87.30568,87.44135,86.93658202030325
94.73797,95.0007,95.57789951487824
101.32537,102.24568,102.7662816519382
105.69167,105.76292,105.9228361619912
107.64057,106.42767,105.40885150383622
107.628075,105.29151,103.27508610282749
106.31343,103.301506,100.78312186895327
104.32221,100.96241,98.29158494139725
102.09328,98.54866,95.8409845115
99.89343,96.242935,93.4403873112577
97.93551,94.12016,91.13550488819423
96.24982,92.19738,89.00204814730914
94.72263,90.48957,87.12220338536038
93.31031,89.00121,85.56053822827464
92.0909,87.733864,84.34221378909976
91.10367,86.700226,83.43242142171356
90.25327,85.93445,82.71521242517001
89.63404,85.49302,81.97129362825623
89.37778,85.45083,80.85834837713531
