y_true,y_cal
93.81825004415006,113.40461635787872
104.36884601041864,125.02923472906362
113.23125004528828,134.43813310207088
119.51052637398158,140.46732651239753
123.47763157750856,142.84307409662455
124.92,142.23617694007564
124.19881576765165,139.69477756916552
121.45263159173685,136.11590271386726
117.93552634336677,132.13324028507813
114.26210523821842,128.20363686342804
110.18131581265462,124.63533156440695
106.91052634360659,121.4761116373991
104.80026315165988,118.25603801159211
102.69000001103092,113.64686267505482
100.46960522359046,105.4162399202383
97.41789473684211,91.51307016671916
95.61907897338702,72.19586434456711
93.19263156551843,50.75148587344097
91.78578947784078,31.464993972407555
90.37894739016316,17.112839487995636
