y_true,y_cal
54.72,56.814672549865925
53.065096943618606,54.47652220051118
50.37099723417481,51.01761552661875
48.22072023244496,47.966507415867596
46.60271470079458,45.78215794418372
45.20725759776151,44.22387366184979
43.59448751186558,42.95539405105702
41.79058170829057,41.76875277759078
40.656897506099426,40.613889592599705
40.117562328882634,39.56554027727978
39.57822715166584,38.77025120315506
38.87833796167357,38.38771764482557
37.879113564930094,38.52498418828468
37.24022160138388,39.13940311361103
36.94088642416708,39.8553186880431
36.44077562347514,39.65839642045656
36.17110803486675,36.81966734061965
36.0,30.187118968286804
36.0,21.126713352425604
36.315789480548474,12.54499133796292
