y_true,y_cal
20.044999999385418,24.340136270571993
19.3711911307278,21.945740050552942
18.831855953511006,20.833192122600604
18.72,20.556880185768645
18.48,20.681813411636483
18.48,20.904113707697146
18.48,21.038506016904318
18.48,21.004039273471733
18.724155128421344,20.81002936761113
18.96,20.534340674552706
18.778587258572532,20.294377035224766
18.931080330035865,20.215956191795037
18.96,20.402597291491166
18.96,20.89861951459644
19.020083105176848,21.62588923159719
19.2,22.260219691478913
19.2,22.044001643944203
19.2,19.84686670895999
19.2,15.276688044821345
19.2,9.766478797969237
