y_true,y_cal
69.04074074074074,64.87766633322146
70.78432748538012,68.064462953243
71.68,71.08967598335781
70.99883040935673,72.50107782551261
69.59473684210526,72.02565758453267
68.70042884990252,70.54776363324562
67.29769980506822,68.88311008231133
65.70994152046786,67.334526112089
64.25836257309943,65.9253688286652
63.08951267056531,64.6163827500544
61.730175438596504,63.38836818994023
61.12405458089671,62.255762942948614
61.04000000000003,61.2567898606581
60.20000000000002,60.43790566037684
60.20000000000002,59.837845345032584
60.20000000000002,59.47211587282595
60.20000000000002,59.31716189710665
60.20000000000002,59.29304074644145
60.94257309941523,59.24434007553828
61.04000000000003,58.92185525271391
