y_true,y_cal
21.840000000000007,38.87991109181433
21.840000000000007,36.695185770903585
21.280000000000005,34.855170608774905
20.45004784688995,33.258378358643036
19.692942583732066,31.994995082771403
18.93583732057417,31.072466830511075
18.178732057416262,30.417233373196126
17.91999999999999,29.943397464646164
17.08000000000001,29.58861188538966
16.747416267942587,29.321432536719275
16.24,29.136745480701258
16.073205741626793,29.04755257016271
15.39999999999999,29.076010136486133
15.628755980861238,29.24455565727696
15.39999999999999,29.567100666523455
15.400000000000038,30.039741304953935
15.960000000000043,30.630219859558824
16.231626794258414,31.265747224430747
16.240000000000045,31.8201702773277
16.240000000000045,32.10424580509777
