y_true,y_cal
116.01549522269487,108.43283875239965
120.16951625796116,117.27611446009821
126.02511215998517,123.93400843024247
129.75329863756892,128.8154361254357
133.63546000472795,132.337280674863
136.35424553455942,134.8647609952616
138.07711724767975,136.68422368981663
139.75615297852582,137.997542252908
139.4244604,138.92953508785612
139.4244604,139.5421651985612
139.33155728754585,139.85116198977337
138.25444908825727,139.84228680044575
136.91191781584953,139.4860205719763
135.6576242350976,138.7510124240785
133.74075805891752,137.61800774041865
132.41575161655624,136.0969602632905
130.58441403840655,134.25042044022754
129.4815483816466,132.22571222298043
128.1574214566399,130.29627150671837
126.7414303705011,128.90881972450453
