y_true,y_cal
47.31780198754813,53.603211225358855
52.329957936264314,57.84742055491127
55.949112714244485,60.88111225241387
58.68898573564742,62.87664081635933
60.75001308226647,64.0310640158485
60.775643933799984,64.5329918597421
58.79155868361369,64.54407380115138
56.37477313456159,64.1912460708874
54.85982655185486,63.56626276155188
53.93969404404154,62.729946311585806
53.636585735188625,61.71947668685176
53.450179586405206,60.55767619415854
52.95486472398217,59.26359364480615
52.55592581561861,57.86378402919127
52.119804824842184,56.40359488782469
51.278746205327835,54.95763636430295
50.718734532682646,53.6386598827824
50.46936672414405,52.604661092193986
50.25762718249642,52.065529877111175
50.11866536,52.293104555255496
