y_true,y_cal
20.368283963191075,24.360416355431273
22.700408488363667,26.807804169835073
23.847066226985277,28.502532951752844
23.227126074712192,29.509085284051423
21.55525305807678,29.933898092690427
20.645499991750444,29.89732635014336
20.59193076,29.51514100853394
20.419225636382087,28.888384880709637
20.393297330798873,28.099506279845038
19.703878504394016,27.21273336406225
19.22675807181048,26.277066516348462
19.02135977,25.330728884580243
19.02135977,24.406285625079324
19.02135977,23.535897908827707
18.874727169606174,22.75637199245989
18.566305208961964,22.113896060296582
18.55018847,21.66874130354433
18.55383907482429,21.500832045809894
18.462474819056627,21.718025661294202
18.423291671989837,22.470276050532423
