y_true,y_cal
79.21680883635622,90.21077545798555
87.88813519233474,97.82425997636041
95.60885446426681,103.93460757886032
101.9331684102357,108.7434958466432
107.5802479504144,112.48571826060008
110.99556649772686,115.39023027714775
114.33983568430172,117.65600986337587
116.7488128316424,119.43956061369519
118.61100137737117,120.8510010553134
121.22999260613749,121.95623496669117
122.73491713154519,122.7832718222147
124.2003080828771,123.3312677890712
124.06939202397594,123.58136108481003
124.248528,123.50898210707481
124.248528,123.0980406973245
123.15569632575011,122.35809686190098
120.73856012924442,121.34602166976212
121.63529879518403,120.19335068523584
119.56722300368156,119.13921124859948
118.98156658198977,118.56680358657458
