y_true,y_pred,y_cal
325.38376,357.11642,357.3225300991311
327.03192,357.93155,360.759569339383
327.18512,359.07318,362.01625499978695
325.15912,358.59592,360.9739505504601
321.78348,355.95688,357.6122754051854
317.39752,351.2732,352.01013202985484
312.09415,344.9782,344.3351732390038
305.942,337.17822,334.8249507923121
299.0088,327.68448,323.76379743954624
291.36197,316.57275,311.4593597738572
283.0687,304.20502,298.22188247818934
274.19653,290.92142,284.34818336027337
264.81323,276.98663,270.1110390593248
254.98639,262.67615,255.7536134515152
244.78336,248.23398,241.4877229414865
234.27153,233.90935,227.4942428902935
223.52,220.01137,213.92391615707464
212.64542,206.94098,200.8972766387412
202.31146,195.17163,188.5032421047618
195.21242,185.17946,176.79685120289537
