y_true,y_pred,y_cal
381.99533,355.36133,356.27909318932245
385.84348,352.6469,362.4250205059223
389.358,355.95718,366.16105883004826
389.9086,359.1207,367.4311171540439
387.66592,359.23648,366.2970248968136
383.20615,356.98138,362.9252474716403
376.8018,353.2807,357.5639507605955
369.32327,348.63446,350.51490062709087
362.14157,343.1434,342.1045574805569
355.72498,336.63507,332.65783939120394
348.93002,328.98544,322.4768120330738
340.03976,320.15085,311.82538542482934
328.4661,310.20993,300.9201776917752
315.51096,299.43198,289.9271173138196
303.42398,288.17273,278.9630533621304
292.68494,276.84015,268.1015110521805
279.534,265.86453,257.3816245647513
260.2165,255.65717,246.8190873421273
241.22043,246.57675,236.4176659561832
232.49826,238.9172,226.17956115844729
