y_true,y_pred,y_cal
209.38094,201.4351,189.49888100496796
207.66756,199.36366,190.1756028129333
204.96146,195.76596,189.7891766895215
201.77975,193.0528,188.3606102555647
198.27283,190.30869,185.95286478952016
194.49179,187.32849,182.66475174311307
190.47916,184.06339,178.6218396242812
186.2774,180.50168,173.9657758724951
181.92896,176.61725,168.84344835133447
177.47606,172.37796,163.39719417598317
172.96107,167.81973,157.75690282982796
168.42633,163.00998,152.0344596334657
163.91418,158.03749,146.32061870235455
159.46696,153.03859,140.68413011676788
155.12704,148.14908,135.1727857727313
150.93681,143.49545,129.8159757557295
146.93896,139.1971,124.6283308887781
143.18808,135.3686,119.6140356486282
139.878,132.12064,114.77140858314944
137.72058,129.56122,110.09736261991084
