y_true,y_pred,y_cal
585.4245,600.21173,614.7503200508492
601.5574,609.95276,624.8002911176892
619.35095,623.00055,630.7603828896961
631.50397,633.7745,632.7621616913118
638.54553,640.0206,631.0890797337789
641.6593,642.18384,626.142773750513
641.60724,641.5186,618.4020155634321
638.93506,639.1588,608.380002049919
634.0231,635.26776,596.5843360909573
627.11163,629.3359,583.4824408804105
618.32635,621.18243,569.473740005184
607.703,610.8358,554.8690451231125
595.21277,598.4021,539.8774223505292
580.78503,584.135,524.6014632923262
564.3309,568.217,509.0433103779693
545.76886,550.7013,493.1254999640321
525.0544,531.5132,476.7313101883212
502.32303,510.49158,459.7662325271567
479.20245,487.53223,442.2327235132456
462.64154,462.88715,424.2958453940981
