y_true,y_pred,y_cal
100.61267,101.3883,115.02604225791995
100.38477,101.44283,112.89171638500656
99.87824,100.07726,110.58703600696764
99.074524,98.13024,108.1301251693425
97.99528,96.143936,105.54737258844564
96.67259,94.33946,102.87212198543251
95.13954,92.68409,100.14241100094536
93.42935,91.058945,97.39821190815891
91.575195,89.37104,94.67860782039186
89.61018,87.555565,92.01926134760588
87.56742,85.59964,89.45042269795339
85.48004,83.515724,86.99560794361965
83.38121,81.33484,84.67097763666006
81.30405,79.119675,82.48537375429592
79.2817,76.940865,80.44093131158151
77.347336,74.870255,78.53416393450561
75.53421,72.97967,76.757419873705
73.87975,71.34183,75.10060583136686
72.47113,70.029976,73.55307363508365
71.58056,69.11742,72.10555835505389
