y_true,y_pred,y_cal
213.09158,204.8946,232.59698687387345
215.85533,208.56834,234.66067059167017
218.88791,214.67166,235.97027031030944
220.66693,217.21295,236.472179583896
221.12439,218.89212,236.1554313746345
220.53134,219.82544,235.0510665661601
219.13643,219.6932,233.2267019967624
217.139,218.50644,230.77755550004096
214.6947,216.39569,227.81548077697695
211.92226,213.52318,224.45752818535237
208.91098,210.08887,220.815260229272
205.72797,206.2537,216.98564168554785
202.4252,202.14609,213.0439203034768
199.04636,197.93268,209.03860513476965
195.63416,193.77965,204.98847731292977
192.2374,189.84036,200.88152732015183
188.91826,186.24995,196.67575986267963
185.7675,183.13052,192.3018710170428
183.00012,180.6092,187.6677994142088
181.21979,178.83484,182.66501961290027
