y_true,y_pred,y_cal
290.6074,356.40927,387.5250960645432
298.72095,353.77594,394.86212134684695
308.71942,357.90652,399.7742124818295
317.2688,363.807,402.2631601499388
324.9272,368.8983,402.43745761176666
331.83102,372.6793,400.49548284338766
336.72626,374.94992,396.7018025401058
338.4884,375.40228,391.3603886696318
337.05447,373.93787,384.7880930001901
333.23502,370.69037,377.2908350284039
328.03836,365.2165,369.14393703464833
321.61563,356.4809,360.5771319612599
312.41144,343.8307,351.76412683482624
298.37222,327.86615,342.8162939341211
280.5858,310.3667,333.7800898633014
264.9036,293.96893,324.63812765659924
256.6247,281.70715,315.3143488496768
253.97061,274.10672,305.6842597915891
251.65091,268.67416,295.59135485353954
249.03981,264.6347,284.87015976879485
