y_true,y_pred,y_cal
157.66704,164.2863,160.30678754419776
158.59682,163.59018,159.0102609140187
159.21051,162.97937,157.62651778913695
158.93883,161.36726,156.0876700071727
157.89621,159.4263,154.3495030324492
156.22992,157.34755,152.39331176334562
154.04286,155.08076,150.22449739124963
151.41878,152.53745,147.86857058534704
148.42764,149.67412,145.36543592884223
145.12843,146.46779,142.7628953238788
141.57185,142.95953,140.11020691129784
137.80316,139.21364,137.45232134557827
133.86473,135.31035,134.82515942686751
129.79861,131.37155,132.25205767749875
125.64914,127.52197,129.74133195271725
121.46565,123.88057,127.28480739950432
117.30559,120.56113,124.85712870776923
113.25069,117.673706,122.41567913666223
109.55875,115.32569,119.90098116766316
107.10614,113.622635,117.2375152385271
