y_true,y_pred,y_cal
762.6881,772.4022,762.7365788646462
776.393,781.62555,788.6255306437594
785.3982,793.7523,807.4176779230378
785.77,800.30426,819.4979159167251
782.3185,800.9094,825.4432426419537
776.8533,797.07117,825.9966987067489
769.7281,790.111,822.0290518238983
761.1728,781.41394,814.4890494526265
751.42615,772.01514,804.3463404164751
740.73016,761.87555,792.532301695579
729.32086,750.8385,779.8832478794694
717.4181,738.8256,767.088762759876
705.21606,725.97754,754.6464120774427
692.8723,712.7428,742.8242119332998
680.4985,699.63135,731.635162103023
668.14966,687.155,720.8342881332104
655.81696,675.82745,709.9554579721487
643.4748,666.1587,698.4041878640447
631.69763,658.6596,685.5998708744286
623.5281,653.85516,671.1126578474939
