y_true,y_pred,y_cal
47.77318,57.657387,66.44723759764766
47.451313,57.64364,67.02876158806379
45.602562,55.20749,64.56071504957134
42.407673,50.876926,60.754872874209134
38.985092,47.111897,56.4773912495988
36.008606,44.407818,52.24175640078843
33.73301,42.49152,48.34925372696799
32.317467,41.254234,44.953502069180765
31.844246,40.559647,42.10829923683615
32.202393,40.169266,39.80528220603453
33.1333,39.888092,38.00145983402228
34.316505,39.602253,36.63784426285795
35.377754,39.28116,35.65139013473394
35.9813,38.940304,34.98245440878124
36.03528,38.590523,34.579428256618606
35.696735,38.21954,34.40146892128785
35.17671,37.796345,34.41959070965212
34.605186,37.2923,34.61579516852499
34.037354,36.705063,34.979246084943014
33.625,36.072975,35.49719584781907
