y_true,y_pred,y_cal
52.85116,53.77416,59.19595546567244
58.317047,58.73652,60.03161565621495
63.453503,62.19513,58.999118844972855
65.137146,62.10839,57.04358464830853
63.902363,60.46048,54.77548266264991
61.06931,57.598484,52.54930228676224
57.740826,54.35784,50.55283124929225
54.575314,51.280445,48.86575626409895
51.88923,48.762943,47.49536949719361
49.836163,46.96115,46.39929534414761
48.4192,45.801514,45.50192018396716
47.479004,45.06218,44.70921415840906
46.822018,44.510544,43.925193244533176
46.282158,44.002842,43.07137334881181
45.70131,43.48062,42.10797103767106
44.95418,42.92833,41.05305214464121
43.99199,42.343487,39.99480357204892
42.835537,41.737255,39.09367448715473
41.61365,41.143448,38.57391548234687
40.73339,40.61886,38.70114146634172
