strain,stress
0.05,48.062930581951754
0.0894736842105263,47.58672082966494
0.1289473684210526,46.785162254011745
0.1684210526315789,45.849664740674285
0.2078947368421052,44.92436086268615
0.2473684210526315,44.09004782626599
0.2868421052631579,43.37083148816467
0.3263157894736841,42.74296076380051
0.3657894736842105,42.15538844266248
0.4052631578947368,41.556306330850845
0.4447368421052631,40.909594194726665
0.4842105263157894,40.19983345985989
0.5236842105263158,39.431081966065584
0.5631578947368421,38.62250237833736
0.6026315789473684,37.80456628663899
0.6421052631578947,37.01552478674529
0.6815789473684211,36.298943133841114
0.7210526315789474,35.70151586853035
0.7605263157894737,35.26949382330211
0.8,35.04199198121935
